date,cases
2020-08-04,1444698
2020-08-05,1444829
2020-08-05,1445643
2020-08-05,1445847
2020-08-05,1445869
2020-08-05,1445894
2020-08-05,1446172
2020-08-05,1446249
2020-08-05,1446260
2020-08-05,1446277
2020-08-05,1447316
2020-08-05,1448057
2020-08-05,1448175
2020-08-05,1448184
2020-08-05,1448229
2020-08-05,1448419
2020-08-05,1448422
2020-08-05,1448439
2020-08-05,1448492
2020-08-05,1448513
2020-08-05,1449053
2020-08-05,1449733
2020-08-05,1449845
2020-08-05,1451077
2020-08-05,1451091
2020-08-05,1451100
2020-08-05,1454053
2020-08-05,1454386
2020-08-06,1454489
2020-08-06,1455265
2020-08-06,1455520
2020-08-06,1455578
2020-08-06,1455593
2020-08-06,1455836
2020-08-06,1455948
2020-08-06,1455970
2020-08-06,1455999
2020-08-06,1457694
2020-08-06,1458739
2020-08-06,1458857
2020-08-06,1458868
2020-08-06,1458918
2020-08-06,1459302
2020-08-06,1459310
2020-08-06,1459320
2020-08-06,1459410
2020-08-06,1459429
2020-08-06,1459855
2020-08-06,1460495
2020-08-06,1460662
2020-08-06,1461971
2020-08-06,1462020
2020-08-06,1462038
2020-08-06,1466126
2020-08-06,1466551
2020-08-07,1466665
2020-08-07,1467434
2020-08-07,1467737
2020-08-07,1467765
2020-08-07,1467778
2020-08-07,1467989
2020-08-07,1468110
2020-08-07,1468121
2020-08-07,1468141
2020-08-07,1469745
2020-08-07,1470892
2020-08-07,1471042
2020-08-07,1471075
2020-08-07,1471144
2020-08-07,1471545
2020-08-07,1471563
2020-08-07,1471587
2020-08-07,1471653
2020-08-07,1471703
2020-08-07,1472304
2020-08-07,1473030
2020-08-07,1473243
2020-08-07,1474588
2020-08-07,1474651
2020-08-07,1474666
2020-08-07,1479173
2020-08-07,1479551
2020-08-08,1479681
2020-08-08,1480452
2020-08-08,1480749
2020-08-08,1480811
2020-08-08,1480825
2020-08-08,1481145
2020-08-08,1481281
2020-08-08,1481290
2020-08-08,1481312
2020-08-08,1483600
2020-08-08,1484722
2020-08-08,1484869
2020-08-08,1484893
2020-08-08,1484991
2020-08-08,1485543
2020-08-08,1485549
2020-08-08,1485572
2020-08-08,1485612
2020-08-08,1485652
2020-08-08,1486171
2020-08-08,1486980
2020-08-08,1487270
2020-08-08,1488648
2020-08-08,1488691
2020-08-08,1488701
2020-08-08,1489081
2020-08-09,1489197
2020-08-09,1489501
2020-08-09,1489830
2020-08-09,1489907
2020-08-09,1489918
2020-08-09,1490093
2020-08-09,1490107
2020-08-09,1490121
2020-08-09,1490676
2020-08-09,1490827
2020-08-09,1490859
2020-08-09,1491033
2020-08-09,1491380
2020-08-09,1491387
2020-08-09,1491424
2020-08-09,1491478
2020-08-09,1491964
2020-08-09,1492807
2020-08-09,1492993
2020-08-09,1494343
2020-08-09,1494386
2020-08-09,1494400
2020-08-09,1494660
2020-08-10,1494736
2020-08-10,1494858
2020-08-10,1494911
2020-08-10,1494972
2020-08-10,1494981
2020-08-10,1495101
2020-08-10,1495106
2020-08-10,1495122
2020-08-10,1495558
2020-08-10,1495760
2020-08-10,1495803
2020-08-10,1495871
2020-08-10,1496334
2020-08-10,1496336
2020-08-10,1496357
2020-08-10,1496380
2020-08-10,1496957
2020-08-10,1497581
2020-08-10,1497712
2020-08-10,1498857
2020-08-10,1498887
2020-08-10,1498889
2020-08-10,1507507
2020-08-10,1507580
2020-08-11,1507691
2020-08-11,1508564
2020-08-11,1508680
2020-08-11,1508725
2020-08-11,1508735
2020-08-11,1508874
2020-08-11,1509247
2020-08-11,1509253
2020-08-11,1509270
2020-08-11,1514124
2020-08-11,1515090
2020-08-11,1515216
2020-08-11,1515251
2020-08-11,1515307
2020-08-11,1515566
2020-08-11,1515569
2020-08-11,1515582
2020-08-11,1515685
2020-08-11,1515714
2020-08-11,1516289
2020-08-11,1516908
2020-08-11,1517065
2020-08-11,1517844
2020-08-11,1517847
2020-08-11,1517853
2020-08-11,1521485
2020-08-11,1521681
2020-08-12,1521819
2020-08-12,1522537
2020-08-12,1522747
2020-08-12,1522838
2020-08-12,1522863
2020-08-12,1523152
2020-08-12,1523296
2020-08-12,1523305
2020-08-12,1523327
2020-08-12,1524724
2020-08-12,1525950
2020-08-12,1526143
2020-08-12,1526158
2020-08-12,1526191
2020-08-12,1526603
2020-08-12,1526613
2020-08-12,1526631
2020-08-12,1526657
2020-08-12,1526706
2020-08-12,1527485
2020-08-12,1528036
2020-08-12,1528156
2020-08-12,1529371
2020-08-12,1529387
2020-08-12,1529404
2020-08-12,1532576
2020-08-12,1532993
2020-08-13,1533234
2020-08-13,1533843
2020-08-13,1534014
2020-08-13,1534144
2020-08-13,1534158
2020-08-13,1534450
2020-08-13,1534561
2020-08-13,1534568
2020-08-13,1534587
2020-08-13,1537111
2020-08-13,1538556
2020-08-13,1538791
2020-08-13,1538813
2020-08-13,1538850
2020-08-13,1539326
2020-08-13,1539352
2020-08-13,1539410
2020-08-13,1539465
2020-08-13,1540119
2020-08-13,1540834
2020-08-13,1541112
2020-08-13,1542527
2020-08-13,1542602
2020-08-13,1542633
2020-08-13,1550183
2020-08-13,1550626
2020-08-14,1550855
2020-08-14,1551524
2020-08-14,1551700
2020-08-14,1551880
2020-08-14,1551894
2020-08-14,1552220
2020-08-14,1552364
2020-08-14,1552405
2020-08-14,1555074
2020-08-14,1556523
2020-08-14,1556727
2020-08-14,1556772
2020-08-14,1556863
2020-08-14,1557385
2020-08-14,1557389
2020-08-14,1557410
2020-08-14,1557478
2020-08-14,1557509
2020-08-14,1558086
2020-08-14,1558897
2020-08-14,1559222
2020-08-14,1560676
2020-08-14,1560725
2020-08-14,1560754
2020-08-14,1566233
2020-08-14,1566596
2020-08-15,1566817
2020-08-15,1567404
2020-08-15,1567578
2020-08-15,1567786
2020-08-15,1567799
2020-08-15,1568091
2020-08-15,1568256
2020-08-15,1568259
2020-08-15,1568276
2020-08-15,1571122
2020-08-15,1572537
2020-08-15,1572788
2020-08-15,1572828
2020-08-15,1572894
2020-08-15,1573468
2020-08-15,1573469
2020-08-15,1573491
2020-08-15,1573528
2020-08-15,1573600
2020-08-15,1574236
2020-08-15,1575068
2020-08-15,1575303
2020-08-15,1576718
2020-08-15,1576780
2020-08-15,1576817
2020-08-15,1577161
2020-08-16,1577421
2020-08-16,1577584
2020-08-16,1577674
2020-08-16,1577836
2020-08-16,1577850
2020-08-16,1578048
2020-08-16,1578152
2020-08-16,1578159
2020-08-16,1578179
2020-08-16,1581489
2020-08-16,1582114
2020-08-16,1582340
2020-08-16,1582364
2020-08-16,1582560
2020-08-16,1583189
2020-08-16,1583196
2020-08-16,1583230
2020-08-16,1583264
2020-08-16,1583327
2020-08-16,1583979
2020-08-16,1584750
2020-08-16,1584948
2020-08-16,1586276
2020-08-16,1586330
2020-08-16,1586362
2020-08-16,1586588
2020-08-17,1586750
2020-08-17,1586882
2020-08-17,1586914
2020-08-17,1587065
2020-08-17,1587186
2020-08-17,1587320
2020-08-17,1587326
2020-08-17,1587337
2020-08-17,1590352
2020-08-17,1590913
2020-08-17,1591130
2020-08-17,1591169
2020-08-17,1591235
2020-08-17,1591712
2020-08-17,1591719
2020-08-17,1591749
2020-08-17,1591817
2020-08-17,1592323
2020-08-17,1592917
2020-08-17,1593038
2020-08-17,1594125
2020-08-17,1594172
2020-08-17,1594187
2020-08-17,1610456
2020-08-17,1610519
2020-08-18,1610863
2020-08-18,1611570
2020-08-18,1611705
2020-08-18,1611790
2020-08-18,1611809
2020-08-18,1611999
2020-08-18,1612122
2020-08-18,1612124
2020-08-18,1612145
2020-08-18,1612638
2020-08-18,1614028
2020-08-18,1614175
2020-08-18,1614229
2020-08-18,1614285
2020-08-18,1614605
2020-08-18,1614606
2020-08-18,1614626
2020-08-18,1614656
2020-08-18,1614705
2020-08-18,1615186
2020-08-18,1615781
2020-08-18,1615913
2020-08-18,1616646
2020-08-18,1616651
2020-08-18,1616673
2020-08-18,1621787
2020-08-18,1621961
2020-08-19,1622119
2020-08-19,1622844
2020-08-19,1623013
2020-08-19,1623212
2020-08-19,1623220
2020-08-19,1623501
2020-08-19,1623616
2020-08-19,1623624
2020-08-19,1623648
2020-08-19,1625886
2020-08-19,1627396
2020-08-19,1627646
2020-08-19,1627832
2020-08-19,1628233
2020-08-19,1628271
2020-08-19,1628301
2020-08-19,1628348
2020-08-19,1628835
2020-08-19,1629432
2020-08-19,1629646
2020-08-19,1630660
2020-08-19,1630675
2020-08-19,1630693
2020-08-19,1637364
2020-08-19,1637678
2020-08-20,1638103
2020-08-20,1638715
2020-08-20,1638866
2020-08-20,1639085
2020-08-20,1639111
2020-08-20,1639426
2020-08-20,1639511
2020-08-20,1639518
2020-08-20,1639547
2020-08-20,1643323
2020-08-20,1645030
2020-08-20,1645242
2020-08-20,1645274
2020-08-20,1645322
2020-08-20,1645964
2020-08-20,1645967
2020-08-20,1645989
2020-08-20,1646056
2020-08-20,1646096
2020-08-20,1646648
2020-08-20,1647383
2020-08-20,1647636
2020-08-20,1649045
2020-08-20,1649145
2020-08-20,1649182
2020-08-20,1656221
2020-08-20,1656572
2020-08-21,1656880
2020-08-21,1657461
2020-08-21,1657603
2020-08-21,1657858
2020-08-21,1657868
2020-08-21,1658115
2020-08-21,1658231
2020-08-21,1658251
2020-08-21,1658288
2020-08-21,1663059
2020-08-21,1664486
2020-08-21,1664736
2020-08-21,1664780
2020-08-21,1664909
2020-08-21,1665749
2020-08-21,1665750
2020-08-21,1665782
2020-08-21,1665853
2020-08-21,1665889
2020-08-21,1666418
2020-08-21,1667185
2020-08-21,1667476
2020-08-21,1668822
2020-08-21,1668902
2020-08-21,1668945
2020-08-21,1677093
2020-08-21,1677426
2020-08-22,1677701
2020-08-22,1678211
2020-08-22,1678380
2020-08-22,1678645
2020-08-22,1678656
2020-08-22,1679162
2020-08-22,1679233
2020-08-22,1679250
2020-08-22,1679279
2020-08-22,1683865
2020-08-22,1685899
2020-08-22,1686103
2020-08-22,1686155
2020-08-22,1686234
2020-08-22,1687181
2020-08-22,1687184
2020-08-22,1687220
2020-08-22,1687287
2020-08-22,1687318
2020-08-22,1687852
2020-08-22,1688755
2020-08-22,1688974
2020-08-22,1690366
2020-08-22,1690489
2020-08-22,1690527
2020-08-22,1690825
2020-08-23,1691041
2020-08-23,1691244
2020-08-23,1691340
2020-08-23,1691646
2020-08-23,1691657
2020-08-23,1691896
2020-08-23,1691917
2020-08-23,1691952
2020-08-23,1695554
2020-08-23,1696336
2020-08-23,1696579
2020-08-23,1696614
2020-08-23,1696767
2020-08-23,1697838
2020-08-23,1697841
2020-08-23,1697871
2020-08-23,1697906
2020-08-23,1698414
2020-08-23,1699314
2020-08-23,1699555
2020-08-23,1700744
2020-08-23,1700835
2020-08-23,1700878
2020-08-23,1701038
2020-08-24,1701178
2020-08-24,1701293
2020-08-24,1701353
2020-08-24,1701628
2020-08-24,1701632
2020-08-24,1701765
2020-08-24,1701772
2020-08-24,1701786
2020-08-24,1706683
2020-08-24,1707394
2020-08-24,1707677
2020-08-24,1707699
2020-08-24,1707760
2020-08-24,1708969
2020-08-24,1708973
2020-08-24,1709014
2020-08-24,1709071
2020-08-24,1709527
2020-08-24,1710108
2020-08-24,1710253
2020-08-24,1711234
2020-08-24,1711274
2020-08-24,1711308
2020-08-24,1730690
2020-08-24,1730747
2020-08-25,1731055
2020-08-25,1731662
2020-08-25,1731761
2020-08-25,1731897
2020-08-25,1731927
2020-08-25,1732185
2020-08-25,1732455
2020-08-25,1732458
2020-08-25,1732476
2020-08-25,1734431
2020-08-25,1735709
2020-08-25,1735864
2020-08-25,1735900
2020-08-25,1736047
2020-08-25,1737000
2020-08-25,1737038
2020-08-25,1737128
2020-08-25,1737166
2020-08-25,1737738
2020-08-25,1738286
2020-08-25,1738409
2020-08-25,1739214
2020-08-25,1739282
2020-08-25,1739296
2020-08-25,1746413
2020-08-25,1746587
2020-08-26,1746878
2020-08-26,1747405
2020-08-26,1747608
2020-08-26,1747827
2020-08-26,1747850
2020-08-26,1748217
2020-08-26,1748300
2020-08-26,1748319
2020-08-26,1748362
2020-08-26,1751666
2020-08-26,1753242
2020-08-26,1753410
2020-08-26,1753434
2020-08-26,1753519
2020-08-26,1754395
2020-08-26,1754400
2020-08-26,1754421
2020-08-26,1754465
2020-08-26,1754511
2020-08-26,1754925
2020-08-26,1755688
2020-08-26,1755880
2020-08-26,1756940
2020-08-26,1756968
2020-08-26,1756989
2020-08-26,1764285
2020-08-26,1764507
2020-08-27,1764823
2020-08-27,1765349
2020-08-27,1765511
2020-08-27,1765869
2020-08-27,1765876
2020-08-27,1766279
2020-08-27,1766336
2020-08-27,1766353
2020-08-27,1766374
2020-08-27,1771803
2020-08-27,1773310
2020-08-27,1773603
2020-08-27,1773676
2020-08-27,1773838
2020-08-27,1775204
2020-08-27,1775222
2020-08-27,1775254
2020-08-27,1775344
2020-08-27,1775381
2020-08-27,1775951
2020-08-27,1776680
2020-08-27,1777042
2020-08-27,1778298
2020-08-27,1778382
2020-08-27,1778418
2020-08-27,1788076
2020-08-27,1788320
2020-08-28,1788547
2020-08-28,1789082
2020-08-28,1789239
2020-08-28,1789543
2020-08-28,1789892
2020-08-28,1789982
2020-08-28,1789996
2020-08-28,1790013
2020-08-28,1796124
2020-08-28,1797695
2020-08-28,1797946
2020-08-28,1798037
2020-08-28,1798127
2020-08-28,1799536
2020-08-28,1799542
2020-08-28,1799578
2020-08-28,1799610
2020-08-28,1800120
2020-08-28,1801007
2020-08-28,1801406
2020-08-28,1802910
2020-08-28,1803000
2020-08-28,1803033
2020-08-28,1812812
2020-08-28,1813014
2020-08-29,1813396
2020-08-29,1814010
2020-08-29,1814167
2020-08-29,1814524
2020-08-29,1815001
2020-08-29,1815074
2020-08-29,1815092
2020-08-29,1815115
2020-08-29,1822494
2020-08-29,1823973
2020-08-29,1824242
2020-08-29,1824374
2020-08-29,1824500
2020-08-29,1825960
2020-08-29,1825969
2020-08-29,1826017
2020-08-29,1826054
2020-08-29,1826082
2020-08-29,1826589
2020-08-29,1827380
2020-08-29,1827781
2020-08-29,1829099
2020-08-29,1829201
2020-08-29,1829243
2020-08-29,1829422
2020-08-30,1829596
2020-08-30,1829791
2020-08-30,1829890
2020-08-30,1830202
2020-08-30,1830204
2020-08-30,1830521
2020-08-30,1830541
2020-08-30,1830548
2020-08-30,1836001
2020-08-30,1836786
2020-08-30,1836963
2020-08-30,1837121
2020-08-30,1837262
2020-08-30,1838706
2020-08-30,1838735
2020-08-30,1838750
2020-08-30,1839250
2020-08-30,1840009
2020-08-30,1840383
2020-08-30,1841748
2020-08-30,1841862
2020-08-30,1841899
2020-08-30,1842030
2020-08-31,1842311
2020-08-31,1842428
2020-08-31,1842454
2020-08-31,1842716
2020-08-31,1842720
2020-08-31,1842993
2020-08-31,1843003
2020-08-31,1843031
2020-08-31,1848444
2020-08-31,1849054
2020-08-31,1849211
2020-08-31,1849503
2020-08-31,1849543
2020-08-31,1850908
2020-08-31,1850926
2020-08-31,1850961
2020-08-31,1851006
2020-08-31,1851027
2020-08-31,1851535
2020-08-31,1852166
2020-08-31,1852486
2020-08-31,1853438
2020-08-31,1853472
2020-08-31,1853503
2020-08-31,1877075
2020-08-31,1877123
2020-09-01,1877309
2020-09-01,1877943
2020-09-01,1878019
2020-09-01,1878165
2020-09-01,1878166
2020-09-01,1878417
2020-09-01,1878702
2020-09-01,1878704
2020-09-01,1878713
2020-09-01,1881795
2020-09-01,1883013
2020-09-01,1883196
2020-09-01,1883374
2020-09-01,1883425
2020-09-01,1884421
2020-09-01,1884424
2020-09-01,1884456
2020-09-01,1884508
2020-09-01,1884534
2020-09-01,1885059
2020-09-01,1885561
2020-09-01,1885805
2020-09-01,1886560
2020-09-01,1886601
2020-09-01,1886628
2020-09-01,1894743
2020-09-01,1894905
2020-09-02,1895242
2020-09-02,1895807
2020-09-02,1895952
2020-09-02,1895954
2020-09-02,1896453
2020-09-02,1896552
2020-09-02,1896572
2020-09-02,1896628
2020-09-02,1901610
2020-09-02,1902866
2020-09-02,1903073
2020-09-02,1903191
2020-09-02,1903405
2020-09-02,1904380
2020-09-02,1904388
2020-09-02,1904411
2020-09-02,1904432
2020-09-02,1904893
2020-09-02,1905443
2020-09-02,1905674
2020-09-02,1906727
2020-09-02,1906799
2020-09-02,1906840
2020-09-02,1915421
2020-09-02,1915592
2020-09-03,1916034
2020-09-03,1916608
2020-09-03,1916796
2020-09-03,1917107
2020-09-03,1917112
2020-09-03,1917768
2020-09-03,1917879
2020-09-03,1917899
2020-09-03,1917918
2020-09-03,1924935
2020-09-03,1926246
2020-09-03,1926479
2020-09-03,1926844
2020-09-03,1926933
2020-09-03,1928259
2020-09-03,1928261
2020-09-03,1928290
2020-09-03,1928358
2020-09-03,1928392
2020-09-03,1929306
2020-09-03,1929901
2020-09-03,1930291
2020-09-03,1931589
2020-09-03,1931642
2020-09-03,1931697
2020-09-03,1940656
2020-09-03,1940869
2020-09-04,1941181
2020-09-04,1941858
2020-09-04,1942021
2020-09-04,1942390
2020-09-04,1942393
2020-09-04,1943072
2020-09-04,1943251
2020-09-04,1943277
2020-09-04,1943316
2020-09-04,1950473
2020-09-04,1951926
2020-09-04,1952167
2020-09-04,1952468
2020-09-04,1952560
2020-09-04,1953957
2020-09-04,1953961
2020-09-04,1953981
2020-09-04,1954000
2020-09-04,1954421
2020-09-04,1955033
2020-09-04,1955451
2020-09-04,1956816
2020-09-04,1956937
2020-09-04,1956990
2020-09-04,1967466
2020-09-04,1967752
2020-09-05,1968023
2020-09-05,1968751
2020-09-05,1968909
2020-09-05,1969243
2020-09-05,1970040
2020-09-05,1970213
2020-09-05,1970228
2020-09-05,1970253
2020-09-05,1979228
2020-09-05,1980606
2020-09-05,1980808
2020-09-05,1981267
2020-09-05,1981364
2020-09-05,1983096
2020-09-05,1983102
2020-09-05,1983128
2020-09-05,1983237
2020-09-05,1983267
2020-09-05,1984011
2020-09-05,1984702
2020-09-05,1985108
2020-09-05,1986447
2020-09-05,1986584
2020-09-05,1986631
2020-09-05,1986893
2020-09-06,1987101
2020-09-06,1987423
2020-09-06,1987602
2020-09-06,1987913
2020-09-06,1987922
2020-09-06,1988425
2020-09-06,1988459
2020-09-06,1988495
2020-09-06,1997045
2020-09-06,1998033
2020-09-06,1998219
2020-09-06,1998729
2020-09-06,1998960
2020-09-06,2000654
2020-09-06,2000663
2020-09-06,2000699
2020-09-06,2000724
2020-09-06,2001378
2020-09-06,2001945
2020-09-06,2002431
2020-09-06,2003700
2020-09-06,2003926
2020-09-06,2003969
2020-09-06,2004140
2020-09-07,2004360
2020-09-07,2004515
2020-09-07,2004611
2020-09-07,2004836
2020-09-07,2004838
2020-09-07,2005242
2020-09-07,2005267
2020-09-07,2005297
2020-09-07,2012368
2020-09-07,2013182
2020-09-07,2013320
2020-09-07,2013815
2020-09-07,2013953
2020-09-07,2015249
2020-09-07,2015252
2020-09-07,2015295
2020-09-07,2015337
2020-09-07,2015374
2020-09-07,2016299
2020-09-07,2016736
2020-09-07,2017051
2020-09-07,2018201
2020-09-07,2018289
2020-09-07,2018332
2020-09-07,2044892
2020-09-07,2044959
2020-09-08,2045470
2020-09-08,2046388
2020-09-08,2046484
2020-09-08,2046601
2020-09-08,2046602
2020-09-08,2047162
2020-09-08,2047728
2020-09-08,2047744
2020-09-08,2047780
2020-09-08,2051983
2020-09-08,2053482
2020-09-08,2053621
2020-09-08,2054197
2020-09-08,2054299
2020-09-08,2055449
2020-09-08,2055450
2020-09-08,2055467
2020-09-08,2055521
2020-09-08,2055544
2020-09-08,2056341
2020-09-08,2056643
2020-09-08,2056892
2020-09-08,2057775
2020-09-08,2057797
2020-09-08,2057813
2020-09-08,2066777
2020-09-08,2066962
2020-09-09,2067457
2020-09-09,2068328
2020-09-09,2068495
2020-09-09,2068699
2020-09-09,2068700
2020-09-09,2069861
2020-09-09,2070104
2020-09-09,2070136
2020-09-09,2070146
2020-09-09,2076690
2020-09-09,2077866
2020-09-09,2078035
2020-09-09,2078376
2020-09-09,2078682
2020-09-09,2080051
2020-09-09,2080054
2020-09-09,2080085
2020-09-09,2080109
2020-09-09,2080172
2020-09-09,2081135
2020-09-09,2081535
2020-09-09,2081923
2020-09-09,2083059
2020-09-09,2083150
2020-09-09,2083192
2020-09-09,2092058
2020-09-09,2092294
2020-09-10,2093048
2020-09-10,2094072
2020-09-10,2094194
2020-09-10,2094535
2020-09-10,2094538
2020-09-10,2095697
2020-09-10,2095948
2020-09-10,2095970
2020-09-10,2096063
2020-09-10,2104640
2020-09-10,2106532
2020-09-10,2106780
2020-09-10,2107191
2020-09-10,2107275
2020-09-10,2108705
2020-09-10,2108716
2020-09-10,2108748
2020-09-10,2108797
2020-09-10,2108839
2020-09-10,2109979
2020-09-10,2110400
2020-09-10,2111046
2020-09-10,2112317
2020-09-10,2112478
2020-09-10,2112558
2020-09-10,2123322
2020-09-10,2123636
2020-09-11,2124133
2020-09-11,2125276
2020-09-11,2125439
2020-09-11,2125730
2020-09-11,2125733
2020-09-11,2127110
2020-09-11,2127427
2020-09-11,2127442
2020-09-11,2127481
2020-09-11,2137324
2020-09-11,2138808
2020-09-11,2139180
2020-09-11,2139656
2020-09-11,2139852
2020-09-11,2141449
2020-09-11,2141454
2020-09-11,2141490
2020-09-11,2141555
2020-09-11,2141598
2020-09-11,2142421
2020-09-11,2142927
2020-09-11,2143512
2020-09-11,2144892
2020-09-11,2145025
2020-09-11,2145101
2020-09-11,2157284
2020-09-11,2157538
2020-09-12,2158543
2020-09-12,2159827
2020-09-12,2160028
2020-09-12,2160218
2020-09-12,2160221
2020-09-12,2161668
2020-09-12,2161960
2020-09-12,2161992
2020-09-12,2162035
2020-09-12,2171441
2020-09-12,2173071
2020-09-12,2173353
2020-09-12,2174071
2020-09-12,2174282
2020-09-12,2175898
2020-09-12,2175909
2020-09-12,2175953
2020-09-12,2176024
2020-09-12,2176051
2020-09-12,2177319
2020-09-12,2177913
2020-09-12,2178600
2020-09-12,2179991
2020-09-12,2180222
2020-09-12,2180332
2020-09-12,2180623
2020-09-13,2181118
2020-09-13,2181735
2020-09-13,2181827
2020-09-13,2182088
2020-09-13,2182091
2020-09-13,2183632
2020-09-13,2183655
2020-09-13,2183700
2020-09-13,2194261
2020-09-13,2195209
2020-09-13,2195511
2020-09-13,2196427
2020-09-13,2196586
2020-09-13,2198087
2020-09-13,2198092
2020-09-13,2198145
2020-09-13,2198223
2020-09-13,2199454
2020-09-13,2200057
2020-09-13,2200554
2020-09-13,2201865
2020-09-13,2202066
2020-09-13,2202171
2020-09-13,2202377
2020-09-14,2202761
2020-09-14,2203062
2020-09-14,2203089
2020-09-14,2203254
2020-09-14,2203257
2020-09-14,2204044
2020-09-14,2204065
2020-09-14,2204088
2020-09-14,2211271
2020-09-14,2212198
2020-09-14,2212402
2020-09-14,2212886
2020-09-14,2213141
2020-09-14,2214597
2020-09-14,2214607
2020-09-14,2214646
2020-09-14,2214681
2020-09-14,2214734
2020-09-14,2215820
2020-09-14,2216322
2020-09-14,2216995
2020-09-14,2218104
2020-09-14,2218183
2020-09-14,2218282
2020-09-14,2245686
2020-09-14,2245792
2020-09-15,2246341
2020-09-15,2248068
2020-09-15,2248211
2020-09-15,2248276
2020-09-15,2248284
2020-09-15,2249318
2020-09-15,2249902
2020-09-15,2249924
2020-09-15,2249971
2020-09-15,2256129
2020-09-15,2257536
2020-09-15,2257716
2020-09-15,2258560
2020-09-15,2258767
2020-09-15,2259775
2020-09-15,2259778
2020-09-15,2259829
2020-09-15,2259879
2020-09-15,2259928
2020-09-15,2261226
2020-09-15,2261603
2020-09-15,2262216
2020-09-15,2262908
2020-09-15,2262956
2020-09-15,2263009
2020-09-15,2272446
2020-09-15,2272666
2020-09-16,2273526
2020-09-16,2275154
2020-09-16,2275309
2020-09-16,2275460
2020-09-16,2275466
2020-09-16,2277140
2020-09-16,2277469
2020-09-16,2277493
2020-09-16,2277591
2020-09-16,2285443
2020-09-16,2287344
2020-09-16,2287654
2020-09-16,2288961
2020-09-16,2289318
2020-09-16,2290547
2020-09-16,2290552
2020-09-16,2290608
2020-09-16,2290648
2020-09-16,2290754
2020-09-16,2292130
2020-09-16,2292735
2020-09-16,2293160
2020-09-16,2294271
2020-09-16,2294459
2020-09-16,2294541
2020-09-16,2305734
2020-09-16,2306026
2020-09-17,2306730
2020-09-17,2308672
2020-09-17,2308846
2020-09-17,2309126
2020-09-17,2309134
2020-09-17,2311270
2020-09-17,2311712
2020-09-17,2311746
2020-09-17,2311771
2020-09-17,2321555
2020-09-17,2323749
2020-09-17,2324060
2020-09-17,2324770
2020-09-17,2325020
2020-09-17,2326472
2020-09-17,2326476
2020-09-17,2326586
2020-09-17,2326621
2020-09-17,2328161
2020-09-17,2328761
2020-09-17,2329366
2020-09-17,2331079
2020-09-17,2331171
2020-09-17,2331294
2020-09-17,2342585
2020-09-17,2342915
2020-09-18,2343837
2020-09-18,2345589
2020-09-18,2345743
2020-09-18,2345993
2020-09-18,2346003
2020-09-18,2349126
2020-09-18,2349948
2020-09-18,2349970
2020-09-18,2350019
2020-09-18,2360612
2020-09-18,2362528
2020-09-18,2362887
2020-09-18,2363828
2020-09-18,2364052
2020-09-18,2365635
2020-09-18,2365643
2020-09-18,2365705
2020-09-18,2365852
2020-09-18,2365890
2020-09-18,2367640
2020-09-18,2368477
2020-09-18,2369247
2020-09-18,2370926
2020-09-18,2371087
2020-09-18,2371185
2020-09-18,2385574
2020-09-18,2385963
2020-09-19,2386784
2020-09-19,2388493
2020-09-19,2388682
2020-09-19,2388916
2020-09-19,2388923
2020-09-19,2391030
2020-09-19,2391484
2020-09-19,2391520
2020-09-19,2391579
2020-09-19,2404794
2020-09-19,2407091
2020-09-19,2407429
2020-09-19,2408238
2020-09-19,2408486
2020-09-19,2410393
2020-09-19,2410397
2020-09-19,2410458
2020-09-19,2410635
2020-09-19,2410700
2020-09-19,2412672
2020-09-19,2413429
2020-09-19,2414209
2020-09-19,2415736
2020-09-19,2415971
2020-09-19,2416108
2020-09-19,2416545
2020-09-20,2417302
2020-09-20,2418196
2020-09-20,2418282
2020-09-20,2418494
2020-09-20,2418509
2020-09-20,2420553
2020-09-20,2420614
2020-09-20,2420678
2020-09-20,2434176
2020-09-20,2435521
2020-09-20,2435761
2020-09-20,2436831
2020-09-20,2437098
2020-09-20,2438735
2020-09-20,2438752
2020-09-20,2438851
2020-09-20,2438883
2020-09-20,2440765
2020-09-20,2441767
2020-09-20,2442616
2020-09-20,2443949
2020-09-20,2444239
2020-09-20,2444353
2020-09-20,2444632
2020-09-21,2445241
2020-09-21,2445702
2020-09-21,2445746
2020-09-21,2445943
2020-09-21,2445963
2020-09-21,2446897
2020-09-21,2446946
2020-09-21,2447004
2020-09-21,2458573
2020-09-21,2459495
2020-09-21,2459659
2020-09-21,2460535
2020-09-21,2460930
2020-09-21,2462517
2020-09-21,2462527
2020-09-21,2462607
2020-09-21,2462693
2020-09-21,2462739
2020-09-21,2464582
2020-09-21,2465492
2020-09-21,2466044
2020-09-21,2467275
2020-09-21,2467406
2020-09-21,2467517
2020-09-21,2498945
2020-09-21,2499078
2020-09-22,2499671
2020-09-22,2501875
2020-09-22,2502026
2020-09-22,2502096
2020-09-22,2502099
2020-09-22,2503623
2020-09-22,2505099
2020-09-22,2505116
2020-09-22,2505182
2020-09-22,2509480
2020-09-22,2511301
2020-09-22,2511754
2020-09-22,2512387
2020-09-22,2512575
2020-09-22,2513925
2020-09-22,2513926
2020-09-22,2513996
2020-09-22,2514108
2020-09-22,2514146
2020-09-22,2516361
2020-09-22,2517109
2020-09-22,2517732
2020-09-22,2518540
2020-09-22,2518619
2020-09-22,2518669
2020-09-22,2529468
2020-09-22,2529734
